Feature,Average Pointwise Mutual Information
s budget plan would take,-inf
budget plan would take national,-inf
plan would take national debt,-inf
would take national debt up,-inf
take national debt up to,-inf
national debt up to about,-inf
debt up to about 80,-inf
up to about 80 percent,-inf
to about 80 percent of,-inf
about 80 percent of gross,-inf
80 percent of gross national,-inf
percent of gross national product,-inf
of gross national product historically,-inf
gross national product historically it,-inf
national product historically it s,-inf
product historically it s been,-inf
historically it s been about,-inf
it s been about 40,-inf
s been about 40 percent,-inf
been about 40 percent </s>,-inf
about 40 percent </s> </s>,-inf
40 percent </s> </s> </s>,-inf
affairs,-inf
scandal,-inf
exaggerated,-inf
satisfied,-inf
<s> says hillary clinton said,-inf
says hillary clinton said the,-inf
hillary clinton said the veterans,-inf
clinton said the veterans affairs,-inf
said the veterans affairs scandal,-inf
the veterans affairs scandal is,-inf
veterans affairs scandal is over,-inf
affairs scandal is over exaggerated,-inf
scandal is over exaggerated she,-inf
is over exaggerated she said,-inf
over exaggerated she said she,-inf
exaggerated she said she was,-inf
she said she was satisfied,-inf
said she was satisfied with,-inf
she was satisfied with what,-inf
was satisfied with what was,-inf
satisfied with what was going,-inf
with what was going on,-inf
what was going on </s>,-inf
was going on </s> </s>,-inf
going on </s> </s> </s>,-inf
on </s> </s> </s> </s>,-inf
driven,-inf
<s> <s> <s> we now,-inf
<s> <s> we now have,-inf
<s> we now have driven,-inf
we now have driven health,-inf
now have driven health care,-inf
have driven health care costs,-inf
driven health care costs down,-inf
health care costs down to,-inf
care costs down to the,-inf
costs down to the lowest,-inf
down to the lowest theyve,-inf
to the lowest theyve been,-inf
the lowest theyve been in,-inf
lowest theyve been in 50,-inf
theyve been in 50 years,-inf
been in 50 years </s>,-inf
in 50 years </s> </s>,-inf
50 years </s> </s> </s>,-inf
initial,-inf
response,-inf
heard,-inf
underwear,-inf
bomber,-inf
isolated,-inf
<s> president barack obama s,-inf
president barack obama s initial,-inf
barack obama s initial response,-inf
obama s initial response when,-inf
s initial response when we,-inf
initial response when we heard,-inf
response when we heard about,-inf
when we heard about the,-inf
we heard about the christmas,-inf
heard about the christmas underwear,-inf
about the christmas underwear bomber,-inf
the christmas underwear bomber was,-inf
christmas underwear bomber was to,-inf
underwear bomber was to say,-inf
bomber was to say that,-inf
was to say that this,-inf
to say that this was,-inf
say that this was the,-inf
that this was the act,-inf
this was the act of,-inf
was the act of an,-inf
the act of an isolated,-inf
act of an isolated extremist,-inf
of an isolated extremist </s>,-inf
an isolated extremist </s> </s>,-inf
isolated extremist </s> </s> </s>,-inf
extremist </s> </s> </s> </s>,-inf
admitted,-inf
787,-inf
specifically,-inf
attacking,-inf
wanting,-inf
enough,-inf
says sen sherrod brown admitted,-inf
sen sherrod brown admitted that,-inf
sherrod brown admitted that his,-inf
brown admitted that his 787,-inf
admitted that his 787 billion,-inf
that his 787 billion stimulus,-inf
his 787 billion stimulus law,-inf
787 billion stimulus law failed,-inf
billion stimulus law failed and,-inf
stimulus law failed and after,-inf
law failed and after specifically,-inf
failed and after specifically attacking,-inf
and after specifically attacking republicans,-inf
after specifically attacking republicans for,-inf
specifically attacking republicans for wanting,-inf
attacking republicans for wanting to,-inf
republicans for wanting to lower,-inf
for wanting to lower americans,-inf
wanting to lower americans taxes,-inf
to lower americans taxes he,-inf
lower americans taxes he now,-inf
americans taxes he now claims,-inf
taxes he now claims that,-inf
he now claims that his,-inf
now claims that his stimulus,-inf
claims that his stimulus bill,-inf
that his stimulus bill didnt,-inf
his stimulus bill didnt do,-inf
stimulus bill didnt do enough,-inf
bill didnt do enough to,-inf
didnt do enough to lower,-inf
do enough to lower taxes,-inf
enough to lower taxes </s>,-inf
to lower taxes </s> </s>,-inf
lower taxes </s> </s> </s>,-inf
1950s,-inf
rich,-inf
<s> <s> in the 1950s,-inf
<s> in the 1950s a,-inf
in the 1950s a lot,-inf
the 1950s a lot of,-inf
1950s a lot of people,-inf
a lot of people got,-inf
lot of people got rich,-inf
of people got rich and,-inf
people got rich and they,-inf
got rich and they had,-inf
rich and they had to,-inf
and they had to pay,-inf
they had to pay a,-inf
had to pay a top,-inf
to pay a top tax,-inf
pay a top tax rate,-inf
a top tax rate of,-inf
top tax rate of 90,-inf
tax rate of 90 percent,-inf
rate of 90 percent </s>,-inf
of 90 percent </s> </s>,-inf
90 percent </s> </s> </s>,-inf
charleston,-inf
c,-inf
shootershould,-inf
given,-inf
universal,-inf
fast,-inf
<s> <s> <s> the charleston,-inf
<s> <s> the charleston s,-inf
<s> the charleston s c,-inf
the charleston s c shootershould,-inf
charleston s c shootershould have,-inf
s c shootershould have never,-inf
c shootershould have never been,-inf
shootershould have never been given,-inf
have never been given a,-inf
never been given a gun,-inf
been given a gun but,-inf
given a gun but the,-inf
a gun but the universal,-inf
gun but the universal background,-inf
but the universal background check,-inf
the universal background check was,-inf
universal background check was not,-inf
background check was not fast,-inf
check was not fast enough,-inf
was not fast enough </s>,-inf
not fast enough </s> </s>,-inf
fast enough </s> </s> </s>,-inf
enough </s> </s> </s> </s>,-inf
sixty,-inf
okay,-inf
shoot,-inf
soldier,-inf
<s> <s> <s> <s> sixty,-inf
<s> <s> <s> sixty five,-inf
<s> <s> sixty five percent,-inf
<s> sixty five percent of,-inf
sixty five percent of the,-inf
five percent of the iraqi,-inf
percent of the iraqi people,-inf
of the iraqi people now,-inf
the iraqi people now say,-inf
iraqi people now say it,-inf
people now say it s,-inf
now say it s okay,-inf
say it s okay to,-inf
it s okay to shoot,-inf
s okay to shoot an,-inf
okay to shoot an american,-inf
to shoot an american soldier,-inf
shoot an american soldier </s>,-inf
an american soldier </s> </s>,-inf
american soldier </s> </s> </s>,-inf
soldier </s> </s> </s> </s>,-inf
twelve,-inf
thrown,-inf
challenges,-inf
notion,-inf
unconstitutional,-inf
<s> <s> <s> <s> twelve,-inf
<s> <s> <s> twelve judges,-inf
<s> <s> twelve judges have,-inf
<s> twelve judges have thrown,-inf
twelve judges have thrown out,-inf
judges have thrown out legal,-inf
have thrown out legal challenges,-inf
thrown out legal challenges to,-inf
out legal challenges to the,-inf
legal challenges to the health,-inf
challenges to the health care,-inf
to the health care law,-inf
the health care law because,-inf
health care law because they,-inf
care law because they rejected,-inf
law because they rejected the,-inf
because they rejected the notion,-inf
they rejected the notion that,-inf
rejected the notion that the,-inf
the notion that the health,-inf
notion that the health care,-inf
that the health care law,-inf
the health care law was,-inf
health care law was unconstitutional,-inf
care law was unconstitutional </s>,-inf
law was unconstitutional </s> </s>,-inf
was unconstitutional </s> </s> </s>,-inf
unconstitutional </s> </s> </s> </s>,-inf
christies,-inf
<s> <s> says gov chris,-inf
<s> says gov chris christies,-inf
says gov chris christies proposal,-inf
gov chris christies proposal to,-inf
chris christies proposal to reduce,-inf
christies proposal to reduce state,-inf
proposal to reduce state income,-inf
to reduce state income taxes,-inf
reduce state income taxes would,-inf
state income taxes would be,-inf
income taxes would be the,-inf
taxes would be the second,-inf
would be the second tax,-inf
be the second tax cut,-inf
the second tax cut for,-inf
second tax cut for the,-inf
tax cut for the rich,-inf
cut for the rich by,-inf
for the rich by the,-inf
the rich by the governor,-inf
rich by the governor in,-inf
by the governor in two,-inf
the governor in two years,-inf
governor in two years </s>,-inf
in two years </s> </s>,-inf
two years </s> </s> </s>,-inf
warren,-inf
<s> <s> <s> <s> warren,-inf
<s> <s> <s> warren buffett,-inf
<s> <s> warren buffett still,-inf
<s> warren buffett still does,-inf
warren buffett still does support,-inf
buffett still does support me,-inf
still does support me </s>,-inf
does support me </s> </s>,-inf
support me </s> </s> </s>,-inf
lemieux,-inf
<s> <s> <s> says george,-inf
<s> <s> says george lemieux,-inf
<s> says george lemieux was,-inf
says george lemieux was one,-inf
george lemieux was one of,-inf
lemieux was one of two,-inf
was one of two republicans,-inf
one of two republicans who,-inf
of two republicans who voted,-inf
two republicans who voted for,-inf
republicans who voted for president,-inf
who voted for president barack,-inf
voted for president barack obamas,-inf
for president barack obamas jobs,-inf
barack obamas jobs bill </s>,-inf
obamas jobs bill </s> </s>,-inf
jobs bill </s> </s> </s>,-inf
bill </s> </s> </s> </s>,-inf
precinct,-inf
murphy,-inf
recount,-inf
guatemalan,-inf
community,-inf
tally,-inf
showed,-inf
<s> <s> <s> a precinct,-inf
<s> <s> a precinct in,-inf
<s> a precinct in the,-inf
a precinct in the allen,-inf
precinct in the allen west,-inf
in the allen west patrick,-inf
the allen west patrick murphy,-inf
allen west patrick murphy recount,-inf
west patrick murphy recount has,-inf
patrick murphy recount has 7,-inf
murphy recount has 7 registered,-inf
recount has 7 registered voters,-inf
has 7 registered voters in,-inf
7 registered voters in guatemalan,-inf
registered voters in guatemalan community,-inf
voters in guatemalan community and,-inf
in guatemalan community and the,-inf
guatemalan community and the tally,-inf
community and the tally showed,-inf
and the tally showed 900,-inf
the tally showed 900 voted,-inf
tally showed 900 voted </s>,-inf
showed 900 voted </s> </s>,-inf
900 voted </s> </s> </s>,-inf
voted </s> </s> </s> </s>,-inf
230,-inf
<s> <s> <s> about 230,-inf
<s> <s> about 230 000,-inf
<s> about 230 000 people,-inf
about 230 000 people that,-inf
230 000 people that were,-inf
000 people that were on,-inf
people that were on unemployment,-inf
that were on unemployment when,-inf
were on unemployment when i,-inf
on unemployment when i took,-inf
unemployment when i took office,-inf
when i took office are,-inf
i took office are not,-inf
took office are not on,-inf
office are not on unemployment,-inf
are not on unemployment now,-inf
not on unemployment now </s>,-inf
on unemployment now </s> </s>,-inf
unemployment now </s> </s> </s>,-inf
kathleen,-inf
sebelius,-inf
determine,-inf
lung,-inf
patient,-inf
murnaghan,-inf
<s> <s> <s> one person,-inf
<s> <s> one person kathleen,-inf
<s> one person kathleen sebelius,-inf
one person kathleen sebelius was,-inf
person kathleen sebelius was going,-inf
kathleen sebelius was going to,-inf
sebelius was going to determine,-inf
was going to determine whether,-inf
going to determine whether or,-inf
to determine whether or not,-inf
determine whether or not 10,-inf
whether or not 10 year,-inf
or not 10 year old,-inf
not 10 year old lung,-inf
10 year old lung patient,-inf
year old lung patient sarah,-inf
old lung patient sarah murnaghan,-inf
lung patient sarah murnaghan would,-inf
patient sarah murnaghan would live,-inf
sarah murnaghan would live or,-inf
murnaghan would live or die,-inf
would live or die </s>,-inf
live or die </s> </s>,-inf
or die </s> </s> </s>,-inf
die </s> </s> </s> </s>,-inf
klein,-inf
favor,-inf
<s> <s> <s> <s> ron,-inf
<s> <s> <s> ron klein,-inf
<s> <s> ron klein repeatedly,-inf
<s> ron klein repeatedly voted,-inf
ron klein repeatedly voted in,-inf
klein repeatedly voted in favor,-inf
repeatedly voted in favor of,-inf
voted in favor of amnesty,-inf
in favor of amnesty for,-inf
favor of amnesty for illegal,-inf
of amnesty for illegal immigrants,-inf
amnesty for illegal immigrants </s>,-inf
for illegal immigrants </s> </s>,-inf
data,-inf
hubs,-inf
treasure,-inf
trove,-inf
personal,-inf
info,-inf
<s> <s> <s> <s> local,-inf
<s> <s> <s> local law,-inf
<s> <s> local law enforcement,-inf
<s> local law enforcement will,-inf
local law enforcement will have,-inf
law enforcement will have access,-inf
enforcement will have access to,-inf
will have access to the,-inf
have access to the obamacare,-inf
access to the obamacare data,-inf
to the obamacare data hubs,-inf
the obamacare data hubs treasure,-inf
obamacare data hubs treasure trove,-inf
data hubs treasure trove of,-inf
hubs treasure trove of personal,-inf
treasure trove of personal info,-inf
trove of personal info </s>,-inf
of personal info </s> </s>,-inf
personal info </s> </s> </s>,-inf
info </s> </s> </s> </s>,-inf
saw,-inf
houstons,-inf
levels,-inf
<s> <s> <s> during his,-inf
<s> <s> during his tenure,-inf
<s> during his tenure as,-inf
during his tenure as mayor,-inf
his tenure as mayor he,-inf
tenure as mayor he saw,-inf
as mayor he saw houstons,-inf
mayor he saw houstons crime,-inf
he saw houstons crime rates,-inf
saw houstons crime rates drop,-inf
houstons crime rates drop to,-inf
crime rates drop to the,-inf
rates drop to the lowest,-inf
