Feature,Pointwise Mutual Information
<s> hillary clinton supported,1.5104744194221706
hillary clinton supported nafta,1.5104744194221706
supported nafta permanent,1.5104744194221706
nafta permanent china,1.5104744194221706
permanent china trade,1.5104744194221706
china trade .,1.5104744194221706
trade . pennsylvania,1.5104744194221706
. pennsylvania lost,1.5104744194221706
pennsylvania lost thousands,1.5104744194221706
lost thousands jobs,1.5104744194221706
thousands jobs .,1.5104744194221706
numerous,1.5104744194221706
shown,1.5104744194221706
not_generate,1.5104744194221706
not_jobs,1.5104744194221706
not_economic,1.5104744194221706
not_growth,1.5104744194221706
<s> <s> numerous,1.5104744194221706
<s> numerous studies,1.5104744194221706
numerous studies shown,1.5104744194221706
studies shown called,1.5104744194221706
shown called right,1.5104744194221706
called right work,1.5104744194221706
right work laws,1.5104744194221706
work laws not,1.5104744194221706
laws not not_generate,1.5104744194221706
not not_generate not_jobs,1.5104744194221706
not_generate not_jobs not_economic,1.5104744194221706
not_jobs not_economic not_growth,1.5104744194221706
not_economic not_growth .,1.5104744194221706
not_growth . </s>,1.5104744194221706
gross,1.5104744194221706
product,1.5104744194221706
historically,1.5104744194221706
<s> <s> obama's,1.5104744194221706
<s> obama's budget,1.5104744194221706
obama's budget plan,1.5104744194221706
budget plan would,1.5104744194221706
plan would take,1.5104744194221706
would take national,1.5104744194221706
take national debt,1.5104744194221706
national debt 80,1.5104744194221706
debt 80 percent,1.5104744194221706
80 percent gross,1.5104744194221706
percent gross national,1.5104744194221706
gross national product,1.5104744194221706
national product .,1.5104744194221706
product . historically,1.5104744194221706
. historically it's,1.5104744194221706
historically it's 40,1.5104744194221706
it's 40 percent,1.5104744194221706
40 percent .,1.5104744194221706
's,1.5104744194221706
initial,1.5104744194221706
response,1.5104744194221706
heard,1.5104744194221706
underwear,1.5104744194221706
bomber,1.5104744194221706
isolated,1.5104744194221706
president barack obama 's,1.5104744194221706
barack obama 's initial,1.5104744194221706
's initial response,1.5104744194221706
initial response heard,1.5104744194221706
response heard christmas,1.5104744194221706
heard christmas underwear,1.5104744194221706
christmas underwear bomber,1.5104744194221706
underwear bomber say,1.5104744194221706
bomber say act,1.5104744194221706
say act isolated,1.5104744194221706
act isolated extremist,1.5104744194221706
isolated extremist .,1.5104744194221706
extremist . </s>,1.5104744194221706
admitted,1.5104744194221706
787,1.5104744194221706
specifically,1.5104744194221706
attacking,1.5104744194221706
wanting,1.5104744194221706
sherrod brown admitted,1.5104744194221706
brown admitted 787,1.5104744194221706
admitted 787 billion,1.5104744194221706
787 billion stimulus,1.5104744194221706
billion stimulus law,1.5104744194221706
stimulus law failed,1.5104744194221706
law failed specifically,1.5104744194221706
failed specifically attacking,1.5104744194221706
specifically attacking republicans,1.5104744194221706
attacking republicans wanting,1.5104744194221706
republicans wanting lower,1.5104744194221706
wanting lower americans,1.5104744194221706
lower americans taxes,1.5104744194221706
americans taxes claims,1.5104744194221706
taxes claims stimulus,1.5104744194221706
claims stimulus bill,1.5104744194221706
stimulus bill didnt,1.5104744194221706
bill didnt enough,1.5104744194221706
didnt enough lower,1.5104744194221706
enough lower taxes,1.5104744194221706
lower taxes .,1.5104744194221706
1950s,1.5104744194221706
<s> <s> 1950s,1.5104744194221706
<s> 1950s lot,1.5104744194221706
1950s lot people,1.5104744194221706
lot people got,1.5104744194221706
people got rich,1.5104744194221706
got rich pay,1.5104744194221706
rich pay top,1.5104744194221706
pay top tax,1.5104744194221706
top tax rate,1.5104744194221706
tax rate 90,1.5104744194221706
rate 90 percent,1.5104744194221706
90 percent .,1.5104744194221706
charleston,1.5104744194221706
shootershould,1.5104744194221706
given,1.5104744194221706
universal,1.5104744194221706
not_fast,1.5104744194221706
not_enough,1.5104744194221706
<s> <s> charleston,1.5104744194221706
<s> charleston s,1.5104744194221706
charleston s .,1.5104744194221706
s . c,1.5104744194221706
c . shootershould,1.5104744194221706
. shootershould never,1.5104744194221706
shootershould never given,1.5104744194221706
never given gun,1.5104744194221706
given gun universal,1.5104744194221706
gun universal background,1.5104744194221706
universal background check,1.5104744194221706
background check not,1.5104744194221706
check not not_fast,1.5104744194221706
not not_fast not_enough,1.5104744194221706
not_fast not_enough .,1.5104744194221706
not_enough . </s>,1.5104744194221706
christies,1.5104744194221706
. chris christies,1.5104744194221706
chris christies proposal,1.5104744194221706
christies proposal reduce,1.5104744194221706
proposal reduce state,1.5104744194221706
reduce state income,1.5104744194221706
state income taxes,1.5104744194221706
income taxes would,1.5104744194221706
taxes would second,1.5104744194221706
would second tax,1.5104744194221706
second tax cut,1.5104744194221706
tax cut rich,1.5104744194221706
cut rich governor,1.5104744194221706
rich governor two,1.5104744194221706
governor two years,1.5104744194221706
warren,1.5104744194221706
<s> <s> warren,1.5104744194221706
<s> warren buffett,1.5104744194221706
warren buffett still,1.5104744194221706
buffett still support,1.5104744194221706
still support me,1.5104744194221706
support me .,1.5104744194221706
lemieux,1.5104744194221706
<s> says george,1.5104744194221706
says george lemieux,1.5104744194221706
george lemieux one,1.5104744194221706
lemieux one two,1.5104744194221706
one two republicans,1.5104744194221706
two republicans voted,1.5104744194221706
republicans voted president,1.5104744194221706
voted president barack obama,1.5104744194221706
jobs bill .,1.5104744194221706
bill . </s>,1.5104744194221706
230,1.5104744194221706
not_unemployment,1.5104744194221706
<s> <s> 230,1.5104744194221706
<s> 230 000,1.5104744194221706
230 000 people,1.5104744194221706
000 people unemployment,1.5104744194221706
people unemployment took,1.5104744194221706
unemployment took office,1.5104744194221706
took office not,1.5104744194221706
office not not_unemployment,1.5104744194221706
not not_unemployment not_now,1.5104744194221706
not_unemployment not_now .,1.5104744194221706
saw,1.5104744194221706
houstons,1.5104744194221706
levels,1.5104744194221706
<s> <s> tenure,1.5104744194221706
<s> tenure mayor,1.5104744194221706
tenure mayor saw,1.5104744194221706
mayor saw houstons,1.5104744194221706
saw houstons crime,1.5104744194221706
houstons crime rates,1.5104744194221706
crime rates drop,1.5104744194221706
rates drop lowest,1.5104744194221706
drop lowest levels,1.5104744194221706
lowest levels 25,1.5104744194221706
levels 25 years,1.5104744194221706
25 years .,1.5104744194221706
clinton,1.5104744194221706
foundation,1.5104744194221706
staff,1.5104744194221706
218,1.5104744194221706
029,1.5104744194221706
female,1.5104744194221706
153,1.5104744194221706
014,1.5104744194221706
<s> <s> hypocrisy,1.5104744194221706
<s> hypocrisy clinton,1.5104744194221706
hypocrisy clinton foundation,1.5104744194221706
clinton foundation top,1.5104744194221706
foundation top male,1.5104744194221706
top male staff,1.5104744194221706
male staff made,1.5104744194221706
staff made average,1.5104744194221706
made average 218,1.5104744194221706
average 218 029,1.5104744194221706
218 029 top,1.5104744194221706
029 top female,1.5104744194221706
top female staff,1.5104744194221706
female staff made,1.5104744194221706
staff made 153,1.5104744194221706
made 153 014,1.5104744194221706
153 014 2010,1.5104744194221706
014 2010 2014,1.5104744194221706
2010 2014 .,1.5104744194221706
2014 . </s>,1.5104744194221706
adopted,1.5104744194221706
1994,1.5104744194221706
fallen,1.5104744194221706
67,1.5104744194221706
<s> since federal,1.5104744194221706
since federal violence,1.5104744194221706
federal violence women,1.5104744194221706
violence women act,1.5104744194221706
women act adopted,1.5104744194221706
act adopted 1994,1.5104744194221706
adopted 1994 cases,1.5104744194221706
1994 cases domestic,1.5104744194221706
cases domestic violence,1.5104744194221706
domestic violence fallen,1.5104744194221706
violence fallen 67,1.5104744194221706
fallen 67 percent,1.5104744194221706
67 percent .,1.5104744194221706
questioning,1.5104744194221706
miranda,1.5104744194221706
warning,1.5104744194221706
minutes,1.5104744194221706
<s> says federal,1.5104744194221706
says federal law,1.5104744194221706
federal law enforcement,1.5104744194221706
law enforcement officers,1.5104744194221706
enforcement officers cut,1.5104744194221706
officers cut questioning,1.5104744194221706
cut questioning christmas,1.5104744194221706
questioning christmas day,1.5104744194221706
christmas day underwear,1.5104744194221706
day underwear bomber,1.5104744194221706
underwear bomber giving,1.5104744194221706
bomber giving miranda,1.5104744194221706
giving miranda warning,1.5104744194221706
miranda warning 30,1.5104744194221706
warning 30 minutes,1.5104744194221706
30 minutes questioning,1.5104744194221706
minutes questioning .,1.5104744194221706
questioning . </s>,1.5104744194221706
legalizing,1.5104744194221706
<s> <s> legalizing,1.5104744194221706
<s> legalizing illegal,1.5104744194221706
legalizing illegal immigrants,1.5104744194221706
pregnancies,1.5104744194221706
unintended,1.5104744194221706
<s> nearly half,1.5104744194221706
nearly half pregnancies,1.5104744194221706
half pregnancies u,1.5104744194221706
pregnancies u .,1.5104744194221706
s . unintended,1.5104744194221706
. unintended .,1.5104744194221706
unintended . </s>,1.5104744194221706
borrowing,1.5104744194221706
saudi,1.5104744194221706
dependency,1.5104744194221706
<s> <s> borrowing,1.5104744194221706
<s> borrowing saudi,1.5104744194221706
borrowing saudi money,1.5104744194221706
saudi money saudi,1.5104744194221706
money saudi oil,1.5104744194221706
saudi oil result,1.5104744194221706
oil result dependency,1.5104744194221706
result dependency debt,1.5104744194221706
dependency debt .,1.5104744194221706
homes,1.5104744194221706
oswego,1.5104744194221706
lake,1.5104744194221706
welcome,1.5104744194221706
<s> says homes,1.5104744194221706
says homes sale,1.5104744194221706
homes sale around,1.5104744194221706
sale around oswego,1.5104744194221706
around oswego lake,1.5104744194221706
oswego lake right,1.5104744194221706
lake right 150,1.5104744194221706
right 150 000,1.5104744194221706
150 000 anyone,1.5104744194221706
000 anyone welcome,1.5104744194221706
anyone welcome buy,1.5104744194221706
welcome buy .,1.5104744194221706
buy . </s>,1.5104744194221706
not_complaining,1.5104744194221706
not_today,1.5104744194221706
gained,1.5104744194221706
590,1.5104744194221706
<s> since president,1.5104744194221706
since president became,1.5104744194221706
president became president,1.5104744194221706
became president lost,1.5104744194221706
president lost 3,1.5104744194221706
lost 3 .,1.5104744194221706
3 . 3,1.5104744194221706
. 3 million,1.5104744194221706
million jobs private,1.5104744194221706
jobs private sector,1.5104744194221706
sector . know,1.5104744194221706
. know whos,1.5104744194221706
know whos done,1.5104744194221706
whos done ok,1.5104744194221706
done ok whos,1.5104744194221706
ok whos not,1.5104744194221706
whos not not_complaining,1.5104744194221706
not not_complaining not_today,1.5104744194221706
not_complaining not_today ?,1.5104744194221706
not_today ? public,1.5104744194221706
? public sector,1.5104744194221706
public sector .,1.5104744194221706
sector . weve,1.5104744194221706
. weve gained,1.5104744194221706
weve gained 590,1.5104744194221706
gained 590 000,1.5104744194221706
590 000 public,1.5104744194221706
000 public sector,1.5104744194221706
public sector jobs,1.5104744194221706
not_increased,1.5104744194221706
not_taxes,1.5104744194221706
not_anyone,1.5104744194221706
<s> <s> chris,1.5104744194221706
<s> chris christie,1.5104744194221706
chris christie not,1.5104744194221706
christie not not_increased,1.5104744194221706
not not_increased not_taxes,1.5104744194221706
not_increased not_taxes not_anyone,1.5104744194221706
not_taxes not_anyone .,1.5104744194221706
not_anyone . </s>,1.5104744194221706
1978,1.5104744194221706
nationwide,1.5104744194221706
